,timestamp,message_id,MMSI,originator,callsign,ship_type,to_bow,to_stern,to_port,to_starboard,epfd,month,day,hour,minute,draught
241,2021-07-01T00:00:26.000Z,5,211450850,NLD,DBHA,55,16,34,10,10,0,7,5,4,0,4.6
242,2021-07-01T00:00:26.000Z,5,244690797,NLD,PC5127,70,0,172,12,0,0,6,26,6,0,2.9
243,2021-07-01T00:00:26.000Z,5,218197000,DEU,DFWA2,52,13,21,5,7,1,6,29,18,0,6
244,2021-07-01T00:00:26.000Z,5,219000186,DNK,OVMP,51,6,16,2,4,1,6,29,19,0,2.5
245,2021-07-01T00:00:26.000Z,5,257541000,NOR,LGGN,0,6,24,4,5,1,7,1,10,0,4.3
246,2021-07-01T00:00:26.000Z,5,269057758,NLD,HE7758,60,17,253,7,18,0,7,28,0,0,1.6
247,2021-07-01T00:00:26.000Z,5,246324000,NLD,PBPO,33,45,10,7,4,0,6,23,19,0,2.4
248,2021-07-01T00:00:26.000Z,5,258773000,NOR,LDAK,30,38,26,7,7,1,5,2,10,0,6.9
249,2021-07-01T00:00:26.000Z,5,229294000,DEU,9HA3212,52,8,16,5,7,1,6,2,10,0,5.8
250,2021-07-01T00:00:27.000Z,5,211240870,DEU,DJUY,60,10,18,6,2,1,6,23,10,30,3
251,2021-07-01T00:00:27.000Z,5,311000201,NLD,C6AZ6,70,78,11,4,9,0,7,3,8,0,3
252,2021-07-01T00:00:27.000Z,5,230630000,SWE,OJPR,70,71,17,6,6,1,7,2,6,0,5.8
253,2021-07-01T00:00:27.000Z,5,244700148,NLD,PB3562,0,103,11,3,10,0,8,5,13,0,0
254,2021-07-01T00:00:27.000Z,5,219000805,DNK,OU4323,70,8,4,2,2,1,6,27,15,0,1.8
255,2021-07-01T00:00:27.000Z,5,211327610,DEU,DLKJ,95,8,8,3,2,1,2,28,15,0,1.1
256,2021-07-01T00:00:27.000Z,5,257204000,NLD,LACU8,90,34,70,17,5,0,7,1,4,0,6.9
257,2021-07-01T00:00:28.000Z,5,259904000,NOR,LCNV,52,6,16,4,3,1,7,1,12,0,4
258,2021-07-01T00:00:28.000Z,5,219000187,DNK,OVMQ,51,0,0,0,0,1,5,27,20,19,2.5
259,2021-07-01T00:00:28.000Z,5,259549000,NOR,LCBD,20,4,29,8,2,1,10,4,18,0,2.7
260,2021-07-01T00:00:28.000Z,5,259155000,SWE,LNOJ,60,12,18,5,5,1,6,23,15,56,2.9
261,2021-07-01T00:00:28.000Z,5,211430400,DEU,DD3800,0,18,8,3,4,1,1,1,0,0,1.3
262,2021-07-01T00:00:29.000Z,5,273370640,SWE,UBAN4,90,34,53,8,10,3,7,1,5,0,6.6
263,2021-07-01T00:00:29.000Z,5,257706000,NOR,LATV,80,39,9,5,5,1,6,30,20,0,2.5
264,2021-07-01T00:00:29.000Z,5,309681000,DEU,C6WH6,70,101,30,17,3,1,6,15,6,0,7.8
265,2021-07-01T00:00:29.000Z,5,211295310,DEU,DBAU,51,13,15,5,1,1,7,1,10,0,1.9
266,2021-07-01T00:00:29.000Z,5,244670074,NLD,PB4331,80,98,12,8,4,0,6,29,21,27,2.9
267,2021-07-01T00:00:29.000Z,5,219017081,DNK,OUYM2,40,47,65,5,25,1,1,1,0,1,3.6
268,2021-07-01T00:00:29.000Z,5,211812980,DEU,DA2286,80,30,9,6,1,1,4,26,12,0,1.7
269,2021-07-01T00:00:29.000Z,5,219000333,DNK,XPB3047,59,20,10,4,4,1,1,10,0,0,5
270,2021-07-01T00:00:30.000Z,5,211614010,DEU,DJJS,52,10,10,3,3,1,3,23,13,0,2.9
271,2021-07-01T00:00:30.000Z,5,231815000,SWE,OZ2179,70,93,12,7,7,1,7,1,3,0,7.2
272,2021-07-01T00:00:30.000Z,5,231815000,DNK,OZ2179,70,93,12,7,7,1,7,1,3,0,7.2
273,2021-07-01T00:00:30.000Z,5,244190129,NLD,PDLH,55,15,25,3,7,0,6,30,18,0,2
274,2021-07-01T00:00:30.000Z,5,244730295,NLD,PE9620,37,14,6,1,3,0,5,19,0,0,0.2
275,2021-07-01T00:00:30.000Z,5,257468000,NOR,LDRO,31,31,64,12,12,1,6,23,0,30,7
276,2021-07-01T00:00:30.000Z,5,265550210,SWE,SHXY,80,25,12,4,4,1,10,17,13,0,2
277,2021-07-01T00:00:31.000Z,5,244700823,DEU,PI2226,52,7,7,1,3,1,10,17,9,0,1.7
278,2021-07-01T00:00:31.000Z,5,211316470,DEU,DEAQ,52,13,15,3,5,1,5,17,9,18,4.6
279,2021-07-01T00:00:31.000Z,5,211282710,DEU,DCZI,52,13,18,7,5,1,9,8,13,0,5
280,2021-07-01T00:00:32.000Z,5,211552000,DEU,DIVQ,30,17,3,3,3,1,6,8,16,0,2.7
281,2021-07-01T00:00:32.000Z,5,219010873,DNK,OXSH2,70,6,10,2,3,1,6,11,14,0,1.5
282,2021-07-01T00:00:32.000Z,5,219000177,DNK,OVLG,51,7,18,2,4,1,6,30,14,0,2.5
283,2021-07-01T00:00:32.000Z,5,219000897,DEU,OYPG,30,10,7,4,3,1,6,29,9,0,3
284,2021-07-01T00:00:32.000Z,5,219113000,DNK,OXAJ2,99,17,65,9,9,8,7,1,7,0,5.5
285,2021-07-01T00:00:32.000Z,5,219016906,DEU,OZHL,60,8,32,1,10,1,12,31,0,0,3
286,2021-07-01T00:00:32.000Z,5,257273000,DEU,LAOH3,90,20,19,5,5,1,6,10,3,0,3.5
287,2021-07-01T00:00:33.000Z,5,257847600,NOR,LDOV,62,68,76,9,12,1,5,14,10,0,4
288,2021-07-01T00:00:33.000Z,5,246605000,DEU,PCHL,80,99,20,9,9,1,6,30,9,0,7.3
289,2021-07-01T00:00:33.000Z,5,257267400,NOR,LAIA,69,25,25,5,6,1,6,29,17,30,3.5
290,2021-07-01T00:00:33.000Z,5,244059000,SWE,PEAE,79,73,16,5,9,1,7,2,20,0,5.4
291,2021-07-01T00:00:33.000Z,5,211180550,DEU,DD4025,99,6,12,2,3,1,2,4,18,0,0
292,2021-07-01T00:00:33.000Z,5,636015008,DEU,A8YA6,70,192,33,11,21,1,6,30,0,0,13.3
293,2021-07-01T00:00:33.000Z,5,244650896,NLD,PD3959,70,100,10,6,6,0,1,30,23,59,1.7
294,2021-07-01T00:00:33.000Z,5,246384000,NLD,PIWR,33,65,15,6,3,0,6,21,22,0,2.2
295,2021-07-01T00:00:33.000Z,5,219000158,DNK,OVLF,51,9,16,2,4,1,2,28,13,0,2.5
296,2021-07-01T00:00:33.000Z,5,219000158,SWE,OVLF,51,9,16,2,4,1,2,28,13,0,2.5
297,2021-07-01T00:00:34.000Z,5,244207000,DNK,PEQP,36,29,10,5,2,1,5,30,16,0,2.8
298,2021-07-01T00:00:34.000Z,5,211375510,DEU,DBCO,99,12,12,2,4,1,7,1,10,0,1.5
299,2021-07-01T00:00:34.000Z,5,219423000,DEU,OXML2,60,22,148,15,12,1,3,7,8,45,5.5
300,2021-07-01T00:00:34.000Z,5,211559990,DEU,DF2088,33,6,11,2,2,1,12,31,0,0,2.5
301,2021-07-01T00:00:34.000Z,5,244710443,NLD,PB7873,33,47,7,5,2,0,1,12,12,0,0.3
302,2021-07-01T00:00:34.000Z,5,211667590,DEU,DMRK,52,10,19,7,6,1,2,8,12,0,5.4
303,2021-07-01T00:00:35.000Z,5,219423000,DNK,OXML2,60,22,148,15,12,1,3,7,8,45,5.5
304,2021-07-01T00:00:35.000Z,5,211147880,DEU,DB3310,99,6,12,2,3,1,1,1,0,0,0
305,2021-07-01T00:00:35.000Z,5,219002786,DNK,OYXY,51,11,11,3,3,1,8,11,5,0,1.8
306,2021-07-01T00:00:35.000Z,5,219765000,DNK,OWFH,30,20,15,3,5,0,1,1,0,0,5.5
307,2021-07-01T00:00:35.000Z,5,249776000,NOR,9HA4374,80,101,15,11,4,1,7,1,19,0,6.2
308,2021-07-01T00:00:35.000Z,5,249776000,DNK,9HA4374,80,101,15,11,4,1,7,1,19,0,6.2
309,2021-07-01T00:00:35.000Z,5,244740950,NLD,PG4433,60,30,0,2,4,0,12,31,23,59,0.2
310,2021-07-01T00:00:35.000Z,5,246571000,SWE,PHII,70,110,9,6,6,1,6,29,18,0,5.7
311,2021-07-01T00:00:36.000Z,5,244347000,DEU,PBQU,79,5,88,5,9,1,7,1,16,0,4.6
312,2021-07-01T00:00:36.000Z,5,244890901,NLD,PBPM,70,75,13,6,8,0,6,25,7,0,5
313,2021-07-01T00:00:36.000Z,5,211112870,DEU,DA4899,99,5,10,2,2,1,3,6,10,0,1.4
314,2021-07-01T00:00:36.000Z,5,265573140,SWE,SEZV___,60,48,48,7,7,1,12,31,0,0,5
315,2021-07-01T00:00:36.000Z,5,211103000,DEU,DCWH,30,24,11,7,0,0,5,5,14,0,0
316,2021-07-01T00:00:36.000Z,5,373689000,NLD,H3IU,70,194,34,11,24,0,6,27,3,58,13.5
317,2021-07-01T00:00:36.000Z,5,257601000,NOR,LAWF7,82,84,16,8,9,1,6,29,18,30,5.2
318,2021-07-01T00:00:36.000Z,5,215800000,DEU,9HA5295,71,131,165,31,7,1,6,29,9,0,8.7
319,2021-07-01T00:00:36.000Z,5,219024957,NLD,OXBN2,70,14,45,11,6,0,6,27,7,0,5.5
320,2021-07-01T00:00:36.000Z,5,209313000,DEU,5BAM5,70,70,12,6,6,1,7,3,1,0,3.2
321,2021-07-01T00:00:37.000Z,5,220018000,SWE,OWAB2,84,64,15,8,5,1,6,30,10,0,4.8
322,2021-07-01T00:00:37.000Z,5,220018000,DNK,OWAB2,84,64,15,8,5,1,6,30,10,0,4.8
323,2021-07-01T00:00:37.000Z,5,209864000,DEU,5BKU5,60,17,153,14,14,1,7,1,4,45,6.1
324,2021-07-01T00:00:37.000Z,5,211666720,DEU,DHNV2,40,18,8,4,6,1,6,30,16,0,2.3
325,2021-07-01T00:00:37.000Z,5,265831330,SWE,SFE4207,52,5,13,3,3,1,12,19,6,0,2.7
326,2021-07-01T00:00:37.000Z,5,211611070,DEU,DKYR,52,13,15,5,3,1,7,1,12,0,5.3
327,2021-07-01T00:00:37.000Z,5,235095778,NLD,2GAM3,40,17,4,4,4,0,5,29,17,0,1.7
328,2021-07-01T00:00:37.000Z,5,230925000,NOR,OJIX,70,10,143,16,4,3,7,1,7,30,6.2
329,2021-07-01T00:00:37.000Z,5,538009082,NOR,V7A4293,70,96,21,7,13,1,6,30,21,0,5.3
330,2021-07-01T00:00:37.000Z,5,219491000,DNK,OWSJ2,70,17,16,5,7,0,7,6,9,0,2.6
331,2021-07-01T00:00:38.000Z,5,219016663,DNK,OZIY2,40,11,10,3,3,1,12,23,8,0,2.1
332,2021-07-01T00:00:38.000Z,5,219016663,SWE,OZIY2,40,11,10,3,3,1,12,23,8,0,2.1
333,2021-07-01T00:00:38.000Z,5,246503000,NLD,PFFQ,30,18,6,5,1,0,12,14,0,0,2.5
334,2021-07-01T00:00:38.000Z,5,209864000,DNK,5BKU5,60,17,153,14,14,1,7,1,4,45,6.1
335,2021-07-01T00:00:38.000Z,5,244690665,DEU,PF3998,79,72,4,8,0,0,6,28,16,0,2.5
336,2021-07-01T00:00:38.000Z,5,219000429,DEU,OZLB2,60,23,119,13,13,1,12,31,23,59,5
337,2021-07-01T00:00:38.000Z,5,245439000,DEU,PCLE,31,20,11,5,7,1,6,29,6,0,2.9
338,2021-07-01T00:00:38.000Z,5,219002827,SWE,5QRJ,30,2,13,2,3,1,8,25,21,32,2.8
339,2021-07-01T00:00:38.000Z,5,219002827,DNK,5QRJ,30,2,13,2,3,1,8,25,21,32,2.8
340,2021-07-01T00:00:38.000Z,5,371039000,DNK,3EEG2,70,76,12,6,5,1,7,6,15,0,5.2
341,2021-07-01T00:00:39.000Z,5,244687000,NLD,PIZQ,30,16,4,2,4,0,8,31,16,35,4.6
342,2021-07-01T00:00:39.000Z,5,266263000,SWE,SEMW,36,25,15,4,4,1,6,27,14,0,4
343,2021-07-01T00:00:39.000Z,5,219000429,DNK,OZLB2,60,23,119,13,13,1,12,31,23,59,5
344,2021-07-01T00:00:39.000Z,5,563089500,BEL,9V6321,70,172,27,21,11,1,7,5,4,0,6.5
345,2021-07-01T00:00:39.000Z,5,212788000,DEU,5BUR4,90,35,75,5,17,1,6,25,3,0,6.7
346,2021-07-01T00:00:40.000Z,5,258858000,DNK,LAKN6,89,103,26,15,5,1,6,29,7,0,6.3
347,2021-07-01T00:00:40.000Z,5,258658000,NOR,LDJG3,90,19,75,14,6,1,6,30,8,0,5.3
348,2021-07-01T00:00:40.000Z,5,266203000,SWE,SBCD,80,63,7,11,2,1,6,27,12,0,6
349,2021-07-01T00:00:40.000Z,5,244770296,DEU,PH7186,37,19,4,2,3,0,1,1,0,0,0.1
350,2021-07-01T00:00:40.000Z,5,305847000,DEU,V2FY2,70,113,16,6,10,1,7,1,0,0,5.1
351,2021-07-01T00:00:40.000Z,5,261044070,POL,SPG4727,52,10,22,5,7,1,1,18,15,0,5.5
352,2021-07-01T00:00:40.000Z,5,211226330,DEU,DBMV,90,10,10,2,3,1,1,1,0,0,0.8
353,2021-07-01T00:00:41.000Z,5,211228170,POL,DJQH,60,10,23,5,2,1,6,30,19,0,0
354,2021-07-01T00:00:41.000Z,5,220256000,SWE,XP2207,30,0,0,0,0,1,9,12,4,18,0
355,2021-07-01T00:00:41.000Z,5,220256000,DNK,XP2207,30,0,0,0,0,1,9,12,4,18,0
356,2021-07-01T00:00:41.000Z,5,305847000,DNK,V2FY2,70,113,16,6,10,1,7,1,0,0,5.1
357,2021-07-01T00:00:41.000Z,5,205553390,NLD,OT5533,90,124,11,9,9,0,6,30,15,0,0
358,2021-07-01T00:00:41.000Z,5,211805140,DEU,DFIA,52,10,16,5,4,1,8,31,23,59,2.7
359,2021-07-01T00:00:41.000Z,5,341874000,NOR,V4DN4,79,62,12,8,2,1,6,9,13,0,3
360,2021-07-01T00:00:41.000Z,5,232019804,DEU,MELY9,31,20,64,10,10,1,6,22,18,0,5.9
361,2021-07-01T00:00:41.000Z,5,258825000,NOR,LFBI,52,7,51,7,8,1,6,29,14,0,4.5
362,2021-07-01T00:00:42.000Z,5,636017971,DEU,A8EG9,79,15,194,15,15,1,6,30,8,30,9
363,2021-07-01T00:00:42.000Z,5,245872000,NLD,PDHA,70,130,12,11,10,0,6,25,20,0,5.6
364,2021-07-01T00:00:42.000Z,5,211805140,DNK,DFIA,52,10,16,5,4,1,8,31,23,59,2.7
365,2021-07-01T00:00:42.000Z,5,211261090,DEU,DJTT,52,8,8,3,3,1,5,30,15,30,2.4
366,2021-07-01T00:00:42.000Z,5,257022550,NOR,LERO,52,10,36,5,5,1,6,21,17,0,3.8
367,2021-07-01T00:00:43.000Z,5,257060020,NOR,LFIE,49,12,12,3,4,1,4,6,7,6,1.2
368,2021-07-01T00:00:43.000Z,5,245175000,DEU,PHIJ,60,5,15,3,2,1,6,30,18,0,1.2
369,2021-07-01T00:00:43.000Z,5,246724000,DEU,PCDI,70,71,18,10,2,1,6,30,6,0,3.3
370,2021-07-01T00:00:43.000Z,5,257058920,NOR,LAYP7,60,45,184,14,14,1,6,28,16,0,7.2
371,2021-07-01T00:00:43.000Z,5,257058920,SWE,LAYP7,60,45,184,14,14,1,6,28,16,0,7.2
372,2021-07-01T00:00:43.000Z,5,257058920,DNK,LAYP7,60,45,184,14,14,1,6,28,16,0,7.2
373,2021-07-01T00:00:43.000Z,5,257061910,NOR,LFNQ,69,22,22,6,6,1,3,14,16,15,2.5
374,2021-07-01T00:00:43.000Z,5,244650648,POL,PBFM,40,16,10,5,5,1,6,30,17,10,2.2
375,2021-07-01T00:00:44.000Z,5,244596000,DNK,PCBM,36,50,0,2,4,1,6,27,18,0,2.8
376,2021-07-01T00:00:44.000Z,5,261044050,POL,SPG4716,52,7,25,8,5,1,6,10,21,0,5.5
377,2021-07-01T00:00:44.000Z,5,538090452,DEU,V7ZQ5,79,177,23,14,17,1,6,29,21,0,8.2
378,2021-07-01T00:00:44.000Z,5,305639000,DEU,V2FD3,79,84,4,6,6,1,6,30,20,30,5.6
379,2021-07-01T00:00:44.000Z,5,244710393,NLD,PB8568,60,9,3,3,1,0,3,19,18,15,1.2
380,2021-07-01T00:00:44.000Z,5,258687000,DEU,LAVG7,90,10,76,10,9,1,7,1,4,0,5.4
381,2021-07-01T00:00:44.000Z,5,232013231,DEU,MCJZ5,40,17,10,5,4,1,6,30,1,30,1.6
382,2021-07-01T00:00:45.000Z,5,266266000,DNK,SLHJ,89,105,25,19,1,1,7,1,7,0,6.7
383,2021-07-01T00:00:45.000Z,5,258687000,DNK,LAVG7,90,10,76,10,9,1,7,1,4,0,5.4
384,2021-07-01T00:00:45.000Z,5,244700485,DEU,PE3771,79,66,14,4,4,0,11,12,15,28,0
385,2021-07-01T00:00:45.000Z,5,211286620,DEU,DCVR,60,20,27,8,4,1,6,1,14,35,1.2
386,2021-07-01T00:00:46.000Z,5,314318000,DEU,8PWR,70,75,20,9,5,1,7,1,21,0,3.2
387,2021-07-01T00:00:46.000Z,5,219022580,DEU,OXCV2,99,23,65,8,10,1,6,22,21,0,5
388,2021-07-01T00:00:46.000Z,5,218801000,SWE,DJBU2,70,68,14,2,9,1,7,3,9,0,2.7
389,2021-07-01T00:00:47.000Z,5,211243440,DNK,DHMG,60,11,23,3,8,1,5,15,11,0,1.5
390,2021-07-01T00:00:47.000Z,5,211243440,DEU,DHMG,60,11,23,3,8,1,5,15,11,0,1.5
391,2021-07-01T00:00:47.000Z,5,247386800,FIN,IBRT,70,20,172,20,6,0,7,3,0,0,7.6
392,2021-07-01T00:00:47.000Z,5,247386800,SWE,IBRT,70,20,172,20,6,0,7,3,0,0,7.6
393,2021-07-01T00:00:47.000Z,5,265318000,DNK,SERW,36,42,8,2,6,1,5,13,9,0,3
394,2021-07-01T00:00:47.000Z,5,265318000,SWE,SERW,36,42,8,2,6,1,5,13,9,0,3
395,2021-07-01T00:00:47.000Z,5,244750017,NLD,PI3010,90,8,19,3,3,0,4,26,13,42,2.2
396,2021-07-01T00:00:47.000Z,5,538003911,DNK,V7TZ3,84,145,29,18,10,1,7,1,8,0,10.4
397,2021-07-01T00:00:47.000Z,5,210075000,NLD,5BNF3,70,76,14,6,6,0,5,8,9,0,3.4
398,2021-07-01T00:00:47.000Z,5,211328570,DEU,DNDE,52,5,18,5,2,1,6,23,16,59,2.9
399,2021-07-01T00:00:47.000Z,5,244700612,NLD,PE3883,70,75,10,3,5,0,6,29,16,36,0
400,2021-07-01T00:00:48.000Z,5,247386800,EST,IBRT,70,20,172,20,6,0,7,3,0,0,7.6
401,2021-07-01T00:00:48.000Z,5,236297000,DEU,ZDHB8,70,91,8,9,5,1,6,30,19,0,3.7
402,2021-07-01T00:00:48.000Z,5,245121000,DEU,PDKQ,33,65,15,6,3,1,6,25,20,15,2.8
403,2021-07-01T00:00:48.000Z,5,259602000,NOR,LJVB,30,40,28,6,6,1,6,9,11,30,7.5
404,2021-07-01T00:00:48.000Z,5,211286490,DEU,DBKO,55,13,17,5,2,1,12,31,23,59,2.1
405,2021-07-01T00:00:48.000Z,5,244345000,NLD,PEDH,30,30,12,5,3,0,6,24,4,0,5.9
406,2021-07-01T00:00:49.000Z,5,244660534,NLD,PF3933,70,63,0,0,7,0,1,1,0,0,0
407,2021-07-01T00:00:49.000Z,5,244095457,DEU,PD5269,90,98,12,4,8,0,6,15,10,50,0
408,2021-07-01T00:00:49.000Z,5,255806306,DEU,CQAX8,52,8,19,3,8,1,6,30,21,30,3
409,2021-07-01T00:00:49.000Z,5,211750690,DEU,DFJY,80,57,12,5,5,1,7,1,13,30,3.7
410,2021-07-01T00:00:49.000Z,5,205309590,DEU,OT3095,99,78,8,3,6,1,11,22,6,0,1.3
411,2021-07-01T00:00:49.000Z,5,305820000,DNK,V2ED3,52,16,33,7,7,1,7,1,18,0,5.5
412,2021-07-01T00:00:49.000Z,5,305820000,NOR,V2ED3,52,16,33,7,7,1,7,1,18,0,5.5
413,2021-07-01T00:00:49.000Z,5,211789900,DNK,DJBF,40,10,20,5,5,1,6,30,16,45,1.8
414,2021-07-01T00:00:49.000Z,5,211789900,DEU,DJBF,40,10,20,5,5,1,6,30,16,45,1.8
415,2021-07-01T00:00:49.000Z,5,266334000,SWE,SMPL,55,30,19,6,6,1,1,11,0,0,4
416,2021-07-01T00:00:49.000Z,5,266334000,DNK,SMPL,55,30,19,6,6,1,1,11,0,0,4
417,2021-07-01T00:00:50.000Z,5,246872000,DEU,PCPT,79,14,94,8,8,1,6,28,19,0,4.2
418,2021-07-01T00:00:50.000Z,5,255805897,DEU,CQYR,70,109,191,16,32,1,6,29,9,0,9.8
419,2021-07-01T00:00:50.000Z,5,244860262,NLD,PB4224,60,11,27,2,6,0,5,31,10,0,2
420,2021-07-01T00:00:50.000Z,5,219551000,NLD,OZHJ2,70,108,88,15,15,0,7,1,14,0,6.1
421,2021-07-01T00:00:50.000Z,5,255806306,DNK,CQAX8,52,8,19,3,8,1,6,30,21,30,3
422,2021-07-01T00:00:50.000Z,5,253201000,DNK,LXDU,71,158,17,4,23,1,7,1,16,0,10.4
423,2021-07-01T00:00:50.000Z,5,265663280,SWE,SHBR,51,7,8,3,2,1,1,1,0,0,0.9
424,2021-07-01T00:00:51.000Z,5,219000742,DEU,OYEL,69,11,20,1,9,0,11,1,21,10,2
425,2021-07-01T00:00:51.000Z,5,265609960,DNK,SDGC,0,8,7,1,3,1,4,1,12,0,0
426,2021-07-01T00:00:51.000Z,5,265609960,SWE,SDGC,0,8,7,1,3,1,4,1,12,0,0
427,2021-07-01T00:00:51.000Z,5,244150137,NLD,PB6963,80,65,20,3,7,0,12,14,21,0,2.5
428,2021-07-01T00:00:51.000Z,5,211411980,DEU,DBHX,90,18,12,2,4,1,6,30,14,0,2
429,2021-07-01T00:00:51.000Z,5,244750254,NLD,PF8829,60,1,22,2,3,0,1,1,3,0,0.2
430,2021-07-01T00:00:51.000Z,5,220474000,DNK,OVJJ2,70,17,60,7,7,1,6,11,8,0,5.1
431,2021-07-01T00:00:51.000Z,5,244670571,NLD,PF3046,70,76,10,6,3,0,1,1,0,0,0.3
432,2021-07-01T00:00:51.000Z,5,244670111,NLD,PE8757,33,35,5,4,4,0,12,31,23,59,0
433,2021-07-01T00:00:52.000Z,5,258153000,NOR,LNVS,90,22,68,11,11,1,6,30,21,0,7
434,2021-07-01T00:00:52.000Z,5,244700361,NLD,PD8292,33,71,15,10,0,0,12,16,16,37,3.2
435,2021-07-01T00:00:52.000Z,5,219001461,DNK,OYTI2,33,25,10,3,5,1,6,7,11,0,2.5
436,2021-07-01T00:00:52.000Z,5,244022194,NLD,PB8971,37,6,15,2,4,0,3,1,12,0,1.2
437,2021-07-01T00:00:52.000Z,5,246646000,DEU,PBWO,70,108,25,8,8,1,6,9,2,0,7.7
438,2021-07-01T00:00:52.000Z,5,210113000,DEU,5BQL5,80,80,19,1,13,1,7,3,8,0,5.8
439,2021-07-01T00:00:52.000Z,5,236669000,NOR,ZDPF8,82,77,13,9,6,1,7,1,9,0,5.5
440,2021-07-01T00:00:52.000Z,5,259479000,NOR,JWNM,40,17,16,5,5,1,3,23,11,50,2
441,2021-07-01T00:00:52.000Z,5,257256000,NOR,LCZF,70,14,14,4,4,1,11,18,20,30,4.1
442,2021-07-01T00:00:53.000Z,5,636092681,DEU,A8KV3,79,224,80,15,25,1,6,30,13,30,10.7
443,2021-07-01T00:00:53.000Z,5,219019287,DNK,OWND,30,7,10,3,3,1,3,11,16,15,3.7
444,2021-07-01T00:00:53.000Z,5,218367000,DEU,DMJZ,30,21,3,6,2,0,2,1,9,15,3.7
445,2021-07-01T00:00:53.000Z,5,538006973,NOR,V7TK6,70,203,26,22,10,1,7,2,8,0,11.8
446,2021-07-01T00:00:53.000Z,5,220068000,DNK,OWUV,55,10,10,4,4,0,7,1,15,0,1.4
447,2021-07-01T00:00:53.000Z,5,246646000,SWE,PBWO,70,108,25,8,8,1,6,9,2,0,7.7
448,2021-07-01T00:00:53.000Z,5,210113000,DNK,5BQL5,80,80,19,1,13,1,7,3,8,0,5.8
449,2021-07-01T00:00:53.000Z,5,477006100,DNK,VROG3,70,251,41,26,19,1,7,11,10,5,9
450,2021-07-01T00:00:53.000Z,5,477006100,NOR,VROG3,70,251,41,26,19,1,7,11,10,5,9
451,2021-07-01T00:00:53.000Z,5,265563780,SWE,SGVZ,52,10,14,2,5,1,3,1,12,0,3.8
452,2021-07-01T00:00:53.000Z,5,211641190,DEU,DD8012,0,8,36,4,4,0,1,25,22,0,1.3
453,2021-07-01T00:00:53.000Z,5,215816000,DNK,9HA5298,89,87,20,3,13,1,7,4,8,0,5.3
454,2021-07-01T00:00:54.000Z,5,244002007,NLD,PH3644,90,73,13,7,3,0,9,21,10,0,3.2
455,2021-07-01T00:00:54.000Z,5,247302900,DEU,ICPE,60,46,207,19,19,1,7,1,4,30,7.3
456,2021-07-01T00:00:54.000Z,5,269057371,NLD,HE4,60,25,110,7,4,0,1,29,14,0,1.7
457,2021-07-01T00:00:54.000Z,5,257654700,NOR,LF5597,51,9,5,2,2,1,12,30,1,1,0.8
458,2021-07-01T00:00:54.000Z,5,232008661,NLD,MBES8,90,80,9,7,7,0,6,30,14,0,3.5
459,2021-07-01T00:00:54.000Z,5,211393390,DEU,DKKT2,99,14,14,4,6,1,6,29,9,0,3
460,2021-07-01T00:00:54.000Z,5,244170943,NLD,PE7048,37,15,12,1,5,0,1,1,0,0,1.2
461,2021-07-01T00:00:54.000Z,5,236522000,DEU,ZDJF5,80,120,29,14,10,1,6,30,4,0,6.6
462,2021-07-01T00:00:54.000Z,5,231024000,DNK,OZ2164,70,81,7,5,9,1,7,1,7,0,4.4
463,2021-07-01T00:00:54.000Z,5,563050500,DEU,9V8896,71,184,46,18,19,1,7,1,14,0,11.1
464,2021-07-01T00:00:54.000Z,5,211815690,DEU,DBBP,55,33,54,8,5,0,6,29,15,0,4.2
465,2021-07-01T00:00:54.000Z,5,215973000,DEU,9HA5400,60,18,121,11,11,1,7,1,8,30,5.8
466,2021-07-01T00:00:54.000Z,5,230984000,SWE,OJML,70,132,9,13,8,1,7,2,3,30,7.2
467,2021-07-01T00:00:54.000Z,5,275513000,DNK,YLRD,70,78,5,6,6,1,6,18,6,0,3.2
468,2021-07-01T00:00:54.000Z,5,275513000,DEU,YLRD,70,78,5,6,6,1,6,18,6,0,3.2
469,2021-07-01T00:00:54.000Z,5,244650648,DEU,PBFM,40,16,10,5,5,1,6,30,17,10,2.2
470,2021-07-01T00:00:54.000Z,5,244647000,DEU,PFED,33,27,7,3,8,1,4,10,16,0,1.9
471,2021-07-01T00:00:55.000Z,5,275504000,DEU,YLPO,70,79,11,4,10,1,6,30,14,30,3.9
472,2021-07-01T00:00:55.000Z,5,247302900,SWE,ICPE,60,46,207,19,19,1,7,1,4,30,7.3
473,2021-07-01T00:00:55.000Z,5,247302900,DNK,ICPE,60,46,207,19,19,1,7,1,4,30,7.3
474,2021-07-01T00:00:55.000Z,5,355351000,NLD,H9AT,70,32,107,4,19,0,6,30,9,30,6.8
475,2021-07-01T00:00:55.000Z,5,211415000,NLD,DLZN,30,14,5,4,2,0,9,27,10,0,2.5
476,2021-07-01T00:00:55.000Z,5,246017000,NLD,PGBM,55,15,20,4,4,0,6,30,16,0,1.2
477,2021-07-01T00:00:55.000Z,5,219025426,DEU,OYED2,70,20,6,4,6,1,6,22,17,50,2.2
478,2021-07-01T00:00:55.000Z,5,244399000,NLD,PFBA,30,32,10,3,6,0,4,30,18,0,4.5
479,2021-07-01T00:00:55.000Z,5,219005323,DNK,OWVV,37,7,9,2,3,1,5,13,18,0,2.5
480,2021-07-01T00:00:55.000Z,5,244201000,LVA,PCSK,79,141,10,12,11,1,6,30,16,0,7.4
