,timestamp,message_id,MMSI,originator,speed,lon,lat,course
210,2021-07-01T00:00:06.000Z,1,265599930,SWE,0,11.145183,58.876287,360
211,2021-07-01T00:00:06.000Z,3,209098000,SWE,0,11.858348,57.688375,270.6
212,2021-07-01T00:00:06.000Z,3,231837000,DNK,0,11.795192,57.693578,85.8
213,2021-07-01T00:00:06.000Z,1,211202460,DEU,0,8.555047,53.566982,140.3
214,2021-07-01T00:00:06.000Z,1,304010455,DEU,8.2,6.713903,53.870113,253.8
215,2021-07-01T00:00:06.000Z,1,245262000,NLD,2.5,5.95933,53.53704,253.5
216,2021-07-01T00:00:06.000Z,1,219015595,DNK,0,10.617423,55.061527,0
217,2021-07-01T00:00:06.000Z,18,265712630,SWE,0,11.274315,58.624607,165.1
218,2021-07-01T00:00:06.000Z,3,244150086,DEU,0,8.162327,55.408932,359.4
219,2021-07-01T00:00:06.000Z,3,244060083,NOR,0,9.622092,59.117215,354.6
220,2021-07-01T00:00:06.000Z,3,244078810,NLD,0,4.86354,52.3968,0.1
221,2021-07-01T00:00:06.000Z,3,211590370,DEU,0,9.968163,53.52121,0
222,2021-07-01T00:00:07.000Z,1,219018492,DNK,0,9.958433,57.594717,150.9
223,2021-07-01T00:00:07.000Z,3,231846000,SWE,0,11.815805,58.07718,75
224,2021-07-01T00:00:07.000Z,18,257117900,NOR,0,5.08877,60.276158,360
225,2021-07-01T00:00:07.000Z,1,247356400,SWE,0.1,12.836783,55.14415,38.9
226,2021-07-01T00:00:07.000Z,3,220435000,DEU,0,10.232437,55.095652,196.5
227,2021-07-01T00:00:07.000Z,1,244630788,NLD,0.2,6.200078,53.408308,169.3
228,2021-07-01T00:00:07.000Z,1,258996620,NOR,7.9,8.160143,57.684943,155.5
229,2021-07-01T00:00:07.000Z,3,563761000,DNK,0,11.094538,55.67515,157.7
230,2021-07-01T00:00:07.000Z,3,245136000,DEU,0,12.091833,54.179,354.8
231,2021-07-01T00:00:07.000Z,3,244250595,NLD,0,6.200828,53.40795,1.2
232,2021-07-01T00:00:07.000Z,3,244790715,SWE,11.7,13.280633,58.707233,7.9
233,2021-07-01T00:00:07.000Z,18,211356400,DEU,0.1,13.64566,54.512623,129.8
234,2021-07-01T00:00:07.000Z,1,219005901,DNK,0,8.121452,56.368332,12.6
235,2021-07-01T00:00:07.000Z,1,211257820,DEU,0,9.878603,53.536712,252.3
236,2021-07-01T00:00:07.000Z,3,219023648,DNK,0,11.370685,55.972145,207.6
237,2021-07-01T00:00:07.000Z,3,261003090,POL,0.1,14.264972,53.905087,242.1
238,2021-07-01T00:00:07.000Z,1,255806468,DEU,0,10.124457,54.367495,186.3
239,2021-07-01T00:00:07.000Z,1,244766000,NLD,6,5.06507,53.384108,77.5
240,2021-07-01T00:00:07.000Z,1,211732010,DEU,0,9.41782,53.8784,360
241,2021-07-01T00:00:07.000Z,3,246221000,NLD,0,6.197668,53.40987,1.1
242,2021-07-01T00:00:07.000Z,1,219013226,DNK,0,11.708133,55.72015,23.2
243,2021-07-01T00:00:07.000Z,1,211512360,DEU,0,9.971557,53.52668,360
244,2021-07-01T00:00:07.000Z,1,304011026,SWE,8.7,12.406282,56.166168,131.1
245,2021-07-01T00:00:07.000Z,1,211741680,DEU,0,9.9331,54.629038,360
246,2021-07-01T00:00:07.000Z,1,219437000,NLD,19.8,5.036778,53.977187,24.6
247,2021-07-01T00:00:07.000Z,1,245449000,DEU,2.5,6.342712,53.596545,242.2
248,2021-07-01T00:00:07.000Z,18,211763370,DEU,0,10.414332,54.89012,114.6
249,2021-07-01T00:00:07.000Z,18,257638350,NOR,0,5.243558,60.417362,0
250,2021-07-01T00:00:07.000Z,1,244890031,DNK,6.4,9.410595,57.553935,66.5
251,2021-07-01T00:00:07.000Z,1,211471210,DEU,5.9,9.915297,53.540997,94.8
252,2021-07-01T00:00:07.000Z,1,266404000,NOR,2,10.83147,58.852812,178.2
253,2021-07-01T00:00:07.000Z,1,244409000,DEU,0,6.202712,53.468888,321.7
254,2021-07-01T00:00:07.000Z,1,211696930,DEU,0,8.486927,53.315225,360
255,2021-07-01T00:00:07.000Z,1,244050272,NLD,0,5.08989,53.296648,0.3
256,2021-07-01T00:00:07.000Z,1,211772470,DEU,0,12.09588,54.170448,304.4
257,2021-07-01T00:00:07.000Z,18,211222770,POL,0.1,14.271905,53.912678,360
258,2021-07-01T00:00:08.000Z,3,211752580,DEU,0,9.697915,54.310963,360
259,2021-07-01T00:00:08.000Z,3,219017203,DNK,0,10.535353,55.471328,238.5
260,2021-07-01T00:00:08.000Z,1,244130458,NLD,0,5.04323,52.46035,355.7
261,2021-07-01T00:00:08.000Z,1,211781030,DEU,0,9.950407,53.50628,360
262,2021-07-01T00:00:08.000Z,1,215087000,DEU,17.7,12.978768,54.84798,240.4
263,2021-07-01T00:00:08.000Z,1,232013113,SWE,0,10.590162,57.716905,233.8
264,2021-07-01T00:00:08.000Z,18,219025508,DNK,0,12.588705,55.712047,134.9
265,2021-07-01T00:00:08.000Z,18,257851070,NOR,0,10.62345,59.677603,233.2
266,2021-07-01T00:00:08.000Z,3,244700453,NLD,0,4.85828,52.405978,0.1
267,2021-07-01T00:00:08.000Z,1,257012240,SWE,0,10.870845,59.077553,360
268,2021-07-01T00:00:08.000Z,1,248744000,DNK,16.7,9.683613,57.60999,57.8
269,2021-07-01T00:00:08.000Z,3,247302900,DNK,16.4,13.28952,54.908508,249.6
270,2021-07-01T00:00:08.000Z,3,220435000,DNK,0,10.232437,55.095652,196.5
271,2021-07-01T00:00:08.000Z,3,257601000,NOR,0,9.581923,59.105127,165.6
272,2021-07-01T00:00:08.000Z,1,244660009,DEU,0,8.241822,53.141592,310.2
273,2021-07-01T00:00:08.000Z,18,211548400,DEU,0,7.449312,53.219037,0
274,2021-07-01T00:00:08.000Z,18,211237300,DEU,0,12.429503,54.246227,9.3
275,2021-07-01T00:00:08.000Z,1,219964000,DEU,8.1,12.35507,55.121502,307.3
276,2021-07-01T00:00:08.000Z,1,257846800,SWE,0,10.48964,59.411143,294.2
277,2021-07-01T00:00:08.000Z,3,244090696,NLD,0,5.08922,53.296428,0.3
278,2021-07-01T00:00:08.000Z,1,244750785,DEU,0.1,7.060252,53.144033,188.8
279,2021-07-01T00:00:08.000Z,18,257049980,NOR,0.2,10.041775,58.998815,131.5
280,2021-07-01T00:00:08.000Z,18,227291110,SWE,0,12.573987,55.850322,225.3
281,2021-07-01T00:00:08.000Z,18,211556240,DEU,0,9.792863,54.898,360
